id	label	description	synonyms	node_url	is_root	parent_url
FBbt:00110985	adult feeding interneuron	Neuron of the adult brain whose soma is located in the subesophageal zone. The primary neurite extends ventromedially and splits into 5 dendritic branches (dorsolateral, dorsomedial, medial, ventromedial, ventral) that form a dense network of arborization mostly in the medial subesophageal zone. The main axon extends along the lateral subesophageal zone. It is involved in inducing the proboscis extension reflex and might also be involved in regulation consumption. There is one of these neurons in each hemisphere.	feeding command neuron	http://purl.obolibrary.org/obo/FBbt_00110985	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110985/hierarchicalParents
FBbt:00110982	lobula tangential neuron vGATLtnew1	Lobula tangential neuron that arborizes in layers 2 to 4 of the lobula. It is a GABAergic neuron.	vGATLtnew1	http://purl.obolibrary.org/obo/FBbt_00110982	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110982/hierarchicalParents
FBbt:00110983	lobula tangential neuron vGATLtnew2	Lobula tangential neuron that branches in layer 1 of the lobula. It is a GABAergic neuron.	vGATLtnew2	http://purl.obolibrary.org/obo/FBbt_00110983	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110983/hierarchicalParents
FBbt:00110980	medullary tangential neuron vGATMtnew	Medullary tangential neuron with extensive branching that covers layers M7 to M10. It is a GABAergic neuron.	vGATMtnew	http://purl.obolibrary.org/obo/FBbt_00110980	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110980/hierarchicalParents
FBbt:00110981	transmedullary neuron vGATTmnew	Transmedullary neuron that terminates branches in layers M4 and M5, and terminates in lobula layer 6. It is a GABAergic neuron (Varija Raghu et al., 2011). It is a GABAergic neuron.	vGATTmnew	http://purl.obolibrary.org/obo/FBbt_00110981	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110981/hierarchicalParents
FBbt:00110988	transmedullary Y neuron Rh5TmY	Transmedullary Y neuron that projects to medulla layers M7-M10, to all four lobula plate layers and to the innermost lobula layer (Lo1) in a columnar manner. In the medulla, it contacts to two to three columns while in the lobula it is three columns. It is synapsed by the photoreceptor cell R8 of pale ommatidium.	Rh5TmY	http://purl.obolibrary.org/obo/FBbt_00110988	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110988/hierarchicalParents
FBbt:02000004	photoreceptor cell R8 of pale ommatidium	Any photoreceptor cell R8 (FBbt:00004227) that is part of some pale ommatidium (FBbt:02000002).		http://purl.obolibrary.org/obo/FBbt_02000004	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_02000004/hierarchicalParents
FBbt:00110989	transmedullary Y neuron Rh6TmY	Transmedullary Y neuron that projects to medulla layers M7-M10, to all four lobula plate layers and to the innermost lobula layer (Lo1) in a columnar manner. In the medulla, it contacts two to three columns while in the lobula it is three columns. It is synapsed by the photoreceptor cell R8 of yellow ommatidium.	Rh6TmY	http://purl.obolibrary.org/obo/FBbt_00110989	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110989/hierarchicalParents
FBbt:02000003	photoreceptor cell R8 of yellow ommatidium	Any photoreceptor cell R8 (FBbt:00004227) that is part of some yellow ommatidium (FBbt:02000001).		http://purl.obolibrary.org/obo/FBbt_02000003	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_02000003/hierarchicalParents
FBbt:00110986	transmedullary Y neuron Rh3TmY	Transmedullary Y neuron that projects to medulla layers M7-M10, to all four lobula plate layers and to the innermost lobula layer (Lo1) in a columnar manner. In the medulla, it contacts to two to three columns while in the lobula it is three columns. It is synapsed by the photoreceptor cell R7 of pale ommatidium.	Rh3TmY	http://purl.obolibrary.org/obo/FBbt_00110986	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110986/hierarchicalParents
FBbt:02000006	photoreceptor cell R7 of pale ommatidium	Any photoreceptor cell R7 (FBbt:00004225) that is part of some pale ommatidium (FBbt:02000002).		http://purl.obolibrary.org/obo/FBbt_02000006	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_02000006/hierarchicalParents
FBbt:00110987	transmedullary Y neuron Rh4TmY	Transmedullary Y neuron that projects to medulla layers M7-M10, to all four lobula plate layers and to the innermost lobula layer (Lo1) in a columnar manner. In the medulla, it contacts to two to three columns while in the lobula it is three columns. It is synapsed by the photoreceptor cell R7 of yellow ommatidium.	Rh4TmY	http://purl.obolibrary.org/obo/FBbt_00110987	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110987/hierarchicalParents
FBbt:00110951	adult serotonergic SE2 neuron	Adult serotonergic SE2 neuron whose cell body is located in the posteriolateral subesophageal ganglion.		http://purl.obolibrary.org/obo/FBbt_00110951	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110951/hierarchicalParents
FBbt:00110952	larval serotonergic SE3 neuron	Larval serotonergic SE3 neuron whose cell body is located in the maxillary segment, in a anterior ventromedial position.		http://purl.obolibrary.org/obo/FBbt_00110952	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110952/hierarchicalParents
FBbt:00110950	larval serotonergic SE2 neuron	Larval serotonergic SE2 neuron whose cell body is located in the maxillary segment, in a anterior ventromedial position.		http://purl.obolibrary.org/obo/FBbt_00110950	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110950/hierarchicalParents
FBbt:00110959	larval serotonergic SP2-2 neuron	Larval serotonergic SP2-2 neuron. It mainly innervates the basolateral protocerebrum, with one of its processes projecting to the region around the mushroom body peduncle and another process sparsely innervating the lateral region.		http://purl.obolibrary.org/obo/FBbt_00110959	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110959/hierarchicalParents
FBbt:00110961	serotonergic SP2-2 neuron	Serotonergic SP2 neuron whose cell body is located posterior to the medial lobes of the mushroom bodies, and innervates both the ipsilateral hemisphere.		http://purl.obolibrary.org/obo/FBbt_00110961	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110961/hierarchicalParents
FBbt:00110956	larval serotonergic SP2 neuron	Larval serotonergic SP2 neuron whose cell body is located posterior to the medial lobes of the mushroom bodies, posterior to the cell bodies of SP1 neurons.		http://purl.obolibrary.org/obo/FBbt_00110956	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110956/hierarchicalParents
FBbt:00110957	adult serotonergic SP2 neuron	Adult serotonergic SP2 neuron whose cell body is located in the anterior medial protocerebrum, posterior to the cell bodies of SP1 neurons.		http://purl.obolibrary.org/obo/FBbt_00110957	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110957/hierarchicalParents
FBbt:00110958	larval serotonergic SP2-1 neuron	Larval serotonergic SP2-1 neuron that projects ipsilaterally and innervates the dorsomedial and basomedial regions, next to the vertical mushroom body lobes. From there, neurites extend contralaterally to sparsely innervate the dorsomedial and basomedial regions.		http://purl.obolibrary.org/obo/FBbt_00110958	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110958/hierarchicalParents
FBbt:00110960	serotonergic SP2-1 neuron	Serotonergic SP2 neuron whose cell body is located posterior to the medial lobes of the mushroom bodies, and innervates both the ipsi- and contralateral hemispheres.		http://purl.obolibrary.org/obo/FBbt_00110960	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110960/hierarchicalParents
FBbt:00110955	adult serotonergic SP1 neuron	Adult serotonergic SP1 neuron whose cell body is located in the frontal rind of the anterior medial protocerebrum. Their axons enter the anterior neuropil. There are 3 neurons in this cluster.		http://purl.obolibrary.org/obo/FBbt_00110955	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110955/hierarchicalParents
FBbt:00110953	adult serotonergic SE3 neuron	Adult serotonergic SE3 neuron whose cell body is located in the posteriolateral subesophageal ganglion, close to the midline.		http://purl.obolibrary.org/obo/FBbt_00110953	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110953/hierarchicalParents
FBbt:00110954	larval serotonergic SP1 neuron	Larval serotonergic SP1 neuron whose cell body is located in the anterodorsal cortex. The primary neurite projects ventrally and bifurcates in the posterior basomedial region, broadly innervating both the ipsi- and contralateral basomedial region. There is only one neuron of this type.		http://purl.obolibrary.org/obo/FBbt_00110954	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110954/hierarchicalParents
FBbt:00110962	serotonergic T3 neuron	Serotonergic neuron located in the third thoracic ganglion of the larva, and ventromedial and posterior in the metathoracic neuromere of the adult (Valles and White, 1988). There are two cell bodies in each cluster.		http://purl.obolibrary.org/obo/FBbt_00110962	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110962/hierarchicalParents
FBbt:00110963	larval serotonergic T3 neuron	Larval serotonergic T3 neuron whose cell body is located close to the ventral midline in the third thoracic segment.		http://purl.obolibrary.org/obo/FBbt_00110963	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110963/hierarchicalParents
FBbt:00110969	larval serotonergic T1 neuron	Larval serotonergic T1 neuron whose cell body is located close to the ventral midline in the first thoracic segment.		http://purl.obolibrary.org/obo/FBbt_00110969	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110969/hierarchicalParents
FBbt:00110966	larval serotonergic T2 neuron	Larval serotonergic T2 neuron whose cell body is located close to the ventral midline in the second thoracic segment.		http://purl.obolibrary.org/obo/FBbt_00110966	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110966/hierarchicalParents
FBbt:00110965	serotonergic T2 neuron	Serotonergic neuron located in the second thoracic ganglion of the larva, and ventromedial and posterior in the mesothoracic neuromere of the adult (Valles and White, 1988). There are two cell bodies in each cluster.		http://purl.obolibrary.org/obo/FBbt_00110965	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110965/hierarchicalParents
FBbt:00110967	adult serotonergic T2 neuron	Adult serotonergic T2 neuron whose cell body is located in ventromedial and posterior in the mesothoracic segment.		http://purl.obolibrary.org/obo/FBbt_00110967	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110967/hierarchicalParents
FBbt:00110964	adult serotonergic T3 neuron	Adult serotonergic T3 neuron whose cell body is located in ventromedial and posterior in the metathoracic segment.		http://purl.obolibrary.org/obo/FBbt_00110964	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00110964/hierarchicalParents
GO:0032941	secretion by tissue	The controlled release of a substance by a tissue.	tissue secretion	http://purl.obolibrary.org/obo/GO_0032941	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FGO_0032941/hierarchicalParents
FBbt:00005405	round stem cell fusome	Round fusome near the anterior end of the female germline stem cell, in region 1 of the germarium.		http://purl.obolibrary.org/obo/FBbt_00005405	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005405/hierarchicalParents
FBbt:00005403	stem cell fusome	Fusome of the germline stem cell, found in the anterior region.		http://purl.obolibrary.org/obo/FBbt_00005403	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005403/hierarchicalParents
FBbt:00005404	elongated stem cell fusome	Elongated fusome near the anterior end of the female germline stem cell, in region 1 of the germarium.		http://purl.obolibrary.org/obo/FBbt_00005404	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005404/hierarchicalParents
FBbt:00005406	ovarian sheath cell	Cell of the ovarian sheath.		http://purl.obolibrary.org/obo/FBbt_00005406	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005406/hierarchicalParents
FBbt:00005401	adult epidermis	Epidermis of the adult.		http://purl.obolibrary.org/obo/FBbt_00005401	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005401/hierarchicalParents
FBbt:00005400	pupal epidermis	Epidermis of the pupa.		http://purl.obolibrary.org/obo/FBbt_00005400	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005400/hierarchicalParents
FBbt:00005395	pupal integumentary system	Integumentary system of the pupa.		http://purl.obolibrary.org/obo/FBbt_00005395	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005395/hierarchicalParents
FBbt:00005410	spermatocyte cell spectrosome	Spherical fusome found in spermatocyte cells.		http://purl.obolibrary.org/obo/FBbt_00005410	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005410/hierarchicalParents
FBbt:00005429	furrow canal	Stable infoldings of plasma membrane, rich in the cytoskeletal proteins F-actin and myosin II, present at the leading edge of membrane invagination during cellularization.		http://purl.obolibrary.org/obo/FBbt_00005429	False	https://www.ebi.ac.uk/ols/api/ontologies/fbbt/terms/http%253A%252F%252Fpurl.obolibrary.org%252Fobo%252FFBbt_00005429/hierarchicalParents
